char,division,code,division_tw,code_tw,region
𪖀,臼小隹,ILIO,,,CJK-B
𪖁,臼彳龰,ILWN,,,CJK-B
𪖂,臼文厶,ILED,,,CJK-B
𪖃,臼几,ILHS,,,CJK-B
𪖄,臼耂夊,ILHT,,,CJK-B
𪖅,臼十貝,ILRL,,,CJK-B
𪖆,臼癶殳,ILDS,,,CJK-B
𪖇,臼丿田,ILWS,,,CJK-B
𪖈,臼业夫,ILVM,,,CJK-B
𪖉,臼其斤,ILRL,,,CJK-B
𪖊,臼业八,ILVM,,,CJK-B
𪖋,臼十隹,ILRO,,,CJK-B
𪖌,臼虍皿,ILTX,,,CJK-B
𪖍,臼厂止,ILVN,,,CJK-B
𪖎,臼人一,ILUF,,,CJK-B
𪖏,臼目隹,ILSO,,,CJK-B
𪖐,自田丌乚,CSOT,,,CJK-B
𪖑,自田丌乚,CSOT,,,CJK-B
𪖒,九自田丌,FCSO,,,CJK-B
𪖓,自田丌丶,CSOI,,,CJK-B
𪖔,自田丌丶,CSOI,,,CJK-B
𪖕,牙自田丌,XCSO,,,CJK-B
𪖖,自田丌夊,CSOT,,,CJK-B
𪖗,自田丌欠,CSOH,,,CJK-B
𪖘,自田丌十,CSOR,,,CJK-B
𪖙,自田丌厶,CSOD,,,CJK-B
𪖚,自田丌口,CSOK,,,CJK-B
𪖛,自田丌一,CSOF,,,CJK-B
𪖜,自田丌土,CSOH,,,CJK-B
𪖝,自田丌口,CSOK,,,CJK-B
𪖞,自田丌皮,CSOG,,,CJK-B
𪖟,自田丌二,CSOA,,,CJK-B
𪖠,自田丌口,CSOK,,,CJK-B
𪖡,自田丌㔾,CSOE,,,CJK-B
𪖢,自田丌土,CSOH,,,CJK-B
𪖣,自田丌至,CSOU,,,CJK-B
𪖤,⺈厂㔾丌,OVEO,,,CJK-B
𪖥,自田丌巾,CSOR,,,CJK-B
𪖦,自田丌丿,CSOW,,,CJK-B
𪖧,自田丌又,CSOD,,,CJK-B
𪖨,自田丌人,CSOU,,,CJK-B
𪖩,自田丌皿,CSOX,,,CJK-B
𪖪,乂巾丌,CXRO,,,CJK-B
𪖫,自田丌母,CSOQ,,,CJK-B
𪖬,𠂉母自丌,GQCO,,,CJK-B
𪖭,自田丌寸,CSOH,,,CJK-B
𪖮,自田丌龰,CSON,,,CJK-B
𪖯,自田丌冊,CSOP,,,CJK-B
𪖰,自田丌巾,CSOR,,,CJK-B
𪖱,自田丌巴,CSOO,,,CJK-B
𪖲,自田丌又,CSOD,,,CJK-B
𪖳,自田丌八,CSOM,,,CJK-B
𪖴,自田丌米,CSOT,,,CJK-B
𪖵,巛口巴丌,FKOO,,,CJK-B
𪖶,自田丌十,CSOR,,,CJK-B
𪖷,自田丌彡,CSOW,,,CJK-B
𪖸,虍且自丌,TECO,,,CJK-B
𪖹,自田丌女,CSOW,,,CJK-B
𪖺,自田丌儿,CSOE,,,CJK-B
𪖻,自田丌匕,CSOB,,,CJK-B
𪖼,自田丌日,CSOJ,,,CJK-B
𪖽,自田丌日,CSOJ,,,CJK-B
𪖾,自田丌鬼,CSOM,,,CJK-B
𪖿,自田丌隹,CSOO,,,CJK-B
𪗀,自田丌欠,CSOH,,,CJK-B
𪗁,自田丌止,CSON,,,CJK-B
𪗂,自田丌丶,CSOI,,,CJK-B
𪗃,自田丌瓦,CSON,,,CJK-B
𪗄,十夕二,RYJA,,,CJK-B
𪗅,亠丷丨又,RLLD,,,CJK-B
𪗆,广亠丷二,URLA,,,CJK-B
𪗇,亠丷丨月,RLLY,,,CJK-B
𪗈,亠丷丨夕,RLLY,,,CJK-B
𪗉,亠丷丨禾,RLLG,,,CJK-B
𪗊,屮凵亠二,JJRA,,,CJK-B
𪗋,亠丷丨𧘇,RLLS,,,CJK-B
𪗌,亠丷丨人,RLLU,,,CJK-B
𪗍,亠丷丨女,RLLW,,,CJK-B
𪗎,亠丷丨貝,RLLL,,,CJK-B
𪗏,亠丷丨魚,RLLO,,,CJK-B
𪗐,亠丷丨日,RLLJ,,,CJK-B
𪗑,亠丷丨夊,RLLT,,,CJK-B
𪗒,亠丷丨夊,RLLT,,,CJK-B
𪗓,亠丷丨夊,RLLT,,,CJK-B
𪗔,齒八,NMb,,,CJK-B
𪗕,齒十,NRs,,,CJK-B
𪗖,人齒,UNc,,,CJK-B
𪗗,齒几,NSj,,,CJK-B
𪗘,齒山,NJs,,,CJK-B
𪗙,齒干,NAg,,,CJK-B
𪗚,齒卜乙,NUOi,,,CJK-B
𪗛,齒一廾,NFDn,,,CJK-B
𪗜,齒亠几,NRSj,,,CJK-B
𪗝,齒冂人,NQUr,齒冂入,NQIr,CJK-B
𪗞,齒一丌,NFOj,,,CJK-B
𪗟,齒气,NIq,,,CJK-B
𪗠,齒戈,NKg,,,CJK-B
𪗡,齒卜又,NUDi,,,CJK-B
𪗢,齒爪,NVz,,,CJK-B
𪗣,齒人勹,NUIb,齒人丿㇆,NUWO,CJK-B
𪗤,齒亠,NIRt,,,CJK-B
𪗥,齒戊,NKw,,,CJK-B
𪗦,齒卜口,NUKv,,,CJK-B
𪗧,齒口乂,NKCi,,,CJK-B
𪗨,齒屮凵,NJJk,,,CJK-B
𪗩,齒宀匕,NIBb,,,CJK-B
𪗪,齒㇆一口,NOFK,,,CJK-B
𪗫,齒丿夫,NWMf,,,CJK-B
𪗬,力口齒,SKNc,,,CJK-B
𪗭,女又齒,WDNc,,,CJK-B
𪗮,齒禾,NGh,,,CJK-B
𪗯,齒亠厶儿,NRDE,齒七丶儿,NGIE,CJK-B
𪗰,齒亠幺,NRJi,,,CJK-B
𪗱,止米凵且,NTJE,,,CJK-B
𪗲,丷囗二マ,LBAD,,,CJK-B
𪗳,齒卄二,NDAe,,,CJK-B
𪗴,齒宀几,NISj,齒宀儿,NIEe,CJK-B
𪗵,齒女又,NWDi,,,CJK-B
𪗶,止匕齒,NBNc,,,CJK-B
𪗷,齒匕日,NBJr,,,CJK-B
𪗸,齒夕口,NYKv,,,CJK-B
𪗹,齒土土,NHHt,,,CJK-B
𪗺,齒土寸,NHHc,齒士寸,NHHc,CJK-B
𪗻,齒至,NUz,,,CJK-B
𪗼,齒⺈巴,NOOb,,,CJK-B
𪗽,齒舌,NBs,,,CJK-B
𪗾,齒士口,NHKv,,,CJK-B
𪗿,齒一夕刂,NFYO,,,CJK-B
𪘀,齒䒑廾,NLDn,,,CJK-B
𪘁,齒合,NSh,,,CJK-B
𪘂,龶刀止凵,HJNJ,,,CJK-B
𪘃,齒月,NXYv,,,CJK-B
𪘄,齒日匕,NJBb,,,CJK-B
𪘅,虫齒,INc,,,CJK-B
𪘆,齒亻木,NEAm,,,CJK-B
𪘇,齒⺁一口,NHFK,,,CJK-B
𪘈,齒儿冫,NEAA,,,CJK-B
𪘉,齒几木,NSAm,,,CJK-B
𪘊,齒夊口,NTKv,,,CJK-B
𪘋,齒宀幺,NIJi,,,CJK-B
𪘌,齒一口乂,NFKC,,,CJK-B
𪘍,齒冂一口,NQFK,,,CJK-B
𪘎,齒言,NRi,,,CJK-B
𪘏,足齒,XNc,,,CJK-B
𪘐,齒丿扌戈,NWFK,,,CJK-B
𪘑,齒厶八夊,NDMT,齒厶儿夊,NDET,CJK-B
𪘒,齒人丶口,NUIK,齒人一口,NUFK,CJK-B
𪘓,亻工齒,EXNN,,,CJK-B
𪘔,扌斤齒,FLNc,,,CJK-B
𪘕,亻宀匕齒,EIBN,,,CJK-B
𪘖,齒土厶力,NHDS,,,CJK-B
𪘗,亻𠂉也齒,EGEN,,,CJK-B
𪘘,大人人齒,MUUN,,,CJK-B
𪘙,言齒,RNc,,,CJK-B
𪘚,止米凵口,NTJK,,,CJK-B
𪘛,齒耳乚,NLTi,,,CJK-B
𪘜,齒木口,NAKv,,,CJK-B
𪘝,齒辰,NLc,,,CJK-B
𪘞,齒小月,NIYv,,,CJK-B
𪘟,齒目匕,NSBb,,,CJK-B
𪘠,齒亻木一,NEAF,,,CJK-B
𪘡,齒亻工,NEXN,,,CJK-B
𪘢,齒七口,NJGK,,,CJK-B
𪘣,齒尸毛,NTGm,,,CJK-B
𪘤,齒爫寸,NVHc,,,CJK-B
𪘥,牛冂刂齒,PQON,,,CJK-B
𪘦,臣又齒,JDNc,,,CJK-B
𪘧,齒亠人十,NRUR,,,CJK-B
𪘨,齒來,NCl,,,CJK-B
𪘩,齒囗禾,NBGh,,,CJK-B
𪘪,齒戈戈,NKKg,,,CJK-B
𪘫,齒宀一,NIYF,,,CJK-B
𪘬,齒厂土土,NVHH,,,CJK-B
𪘭,齒囗禾,NBGh,,,CJK-B
𪘮,齒隹,NOc,,,CJK-B
𪘯,牙夊齒,XTNc,,,CJK-B
𪘰,齒虎,NTh,,,CJK-B
𪘱,齒乂月,NCXY,,,CJK-B
𪘲,齒宀且,NIEq,,,CJK-B
𪘳,齒尸屮凵,NTJJ,,,CJK-B
𪘴,齒丑丑,NEEc,,,CJK-B
𪘵,齒土八夊,NHMT,齒土儿夊,NHET,CJK-B
𪘶,齒門,NEm,,,CJK-B
𪘷,戶斤齒,WLNc,,,CJK-B
𪘸,耳又齒,LDNc,,,CJK-B
𪘹,齒日勹乚,NJIT,,,CJK-B
𪘺,齒宀夊口,NITK,,,CJK-B
𪘻,未夊齒,WTNc,,,CJK-B
𪘼,木口刂齒,AKON,,,CJK-B
𪘽,齒虍,NTVj,,,CJK-B
𪘾,齒千臼,NJIj,齒干臼,NAIj,CJK-B
𪘿,齒止匕木,NNBA,,,CJK-B
𪙀,齒乛龰月,NONY,,,CJK-B
𪙁,齒木日一,NAJF,齒木且,NAEq,CJK-B
𪙂,齒巛一刂,NFFO,,,CJK-B
𪙃,齒咼,NCg,,,CJK-B
𪙄,八几齒,MSXN,,,CJK-B
𪙅,齒八厶又,NMDD,,,CJK-B
𪙆,齒尸八月,NTMY,,,CJK-B
𪙇,尸八月齒,TMYN,,,CJK-B
𪙈,犭艮齒,QINc,,,CJK-B
𪙉,齒羊工,NMNg,,,CJK-B
𪙊,齒䒑彐八,NLVM,,,CJK-B
𪙋,齒乂心,NOCN,,,CJK-B
𪙌,尸小月齒,TIYN,,,CJK-B
𪙍,齒甫寸,NAHc,,,CJK-B
𪙎,齒人丶口,NUIK,齒人一口,NUFK,CJK-B
𪙏,齒宀丰口,NIQK,齒宀龶口,NIHK,CJK-B
𪙐,艹耂匕齒,DHBN,,,CJK-B
𪙑,齒尸小月,NTIY,,,CJK-B
𪙒,齒千人山,NJUJ,,,CJK-B
𪙓,土土尤齒,HHQN,,,CJK-B
𪙔,亠丷丨齒,RLLN,,,CJK-B
𪙕,齒尸艹,NTDL,,,CJK-B
𪙖,丿米大齒,WTMN,,,CJK-B
𪙗,勹屮勹齒,IJIN,,,CJK-B
𪙘,齒文耳,NELe,,,CJK-B
𪙙,齒乃乀米,NRIT,齒丿乛米,NWOT,CJK-B
𪙚,齒卜咼,NUCg,,,CJK-B
𪙛,齒匚艹口,NTDK,,,CJK-B
𪙜,齒穴至,NBUz,,,CJK-B
𪙝,齒爿寸,NTYH,,,CJK-B
𪙞,齒立丿生,NWWP,齒文厂生,NEVP,CJK-B
𪙟,齒革二,NPAe,,,CJK-B
𪙠,龶勹夊齒,HITN,士方夊齒,HITN,CJK-B
𪙡,齒艹日日,NDJJ,,,CJK-B
𪙢,齒又田,NDSL,,,CJK-B
𪙣,齒口口十,NKKR,,,CJK-B
𪙤,來犬齒,CQNc,,,CJK-B
𪙥,齒卜囗厶,NUBD,,,CJK-B
𪙦,齒日耳又,NJLD,齒冂二又,NQAD,CJK-B
𪙧,齒幺幺人,NJJU,,,CJK-B
𪙨,齒門日,NEJr,,,CJK-B
𪙩,齒門月,NEYv,,,CJK-B
𪙪,厂禾禾齒,VGGN,,,CJK-B
𪙫,齒虍业,NTVi,,,CJK-B
𪙬,舌舌齒,BBNc,,,CJK-B
𪙭,齒丷日,NLJJ,,,CJK-B
𪙮,齒人人日,NUUJ,,,CJK-B
𪙯,亠丨齒,RXLN,,,CJK-B
𪙰,齒艹日乚,NDJT,,,CJK-B
𪙱,广禾禾齒,UGGN,,,CJK-B
𪙲,豕艮齒,KINc,,,CJK-B
𪙳,齒罒十,NXRE,,,CJK-B
𪙴,齒⺷丿戈,NMWK,,,CJK-B
𪙵,齒亠囗一,NRBF,,,CJK-B
𪙶,日勹齒,JIWN,,,CJK-B
𪙷,齒巛囗,NFBL,,,CJK-B
𪙸,齒亻人工,NEUN,,,CJK-B
𪙹,齒齒,NNc,,,CJK-B
𪙺,齒厂艹禺,NVDV,,,CJK-B
𪙻,齒小隹戈,NIOK,,,CJK-B
𪙼,亻人人齒,EUUN,,,CJK-B
𪙽,齒厂禾止,NVGN,,,CJK-B
𪙾,齒虍田皿,NTSX,,,CJK-B
𪙿,虍一口齒,TFKN,,,CJK-B
𪚀,耳糹糸齒,LUUN,,,CJK-B
𪚁,耳幺幺齒,LJJN,,,CJK-B
𪚂,齒艹氵寸,NDNH,,,CJK-B
𪚃,齒⺈口丶,NOKI,,,CJK-B
𪚄,齒耳幺丱,NLJJ,,,CJK-B
𪚅,齒爫罒寸,NVXH,,,CJK-B
𪚆,齒殳齒,NSNc,,,CJK-B
𪚇,齒⺧儿貝,NPEL,,,CJK-B
𪚈,齒竹氵寸,NGNH,,,CJK-B
𪚉,齒十貝,NREL,,,CJK-B
𪚊,虍一口齒,TFKN,,,CJK-B
𪚋,齒虍一犬,NTFQ,,,CJK-B
𪚌,齒尸水虫,NTNI,,,CJK-B
𪚍,齒齒羊工,NNMN,,,CJK-B
𪚎,亠丷丨齒,RLLN,,,CJK-B
𪚏,止人凵廾,NUJD,,,CJK-B
𪚐,牙夊止凵,XTNJ,,,CJK-B
𪚑,立月巾,WYUR,,,CJK-B
𪚒,干立月,AWYU,,,CJK-B
𪚓,犭立月,QWYU,,,CJK-B
𪚔,立月大,WYUM,,,CJK-B
𪚕,人丶乛,UIOU,人一乛,UFOU,CJK-B
𪚖,片立月,TWYU,,,CJK-B
𪚗,一夕立,FYWU,,,CJK-B
𪚘,亠立,IRWU,,,CJK-B
𪚙,人丶マ,UIDU,人一マ,UFDU,CJK-B
𪚚,立月丨,WYUL,,,CJK-B
𪚛,立月十,WYUR,,,CJK-B
𪚜,立月廾,WYUD,立月干,WYUA,CJK-B
𪚝,土土立,HHWU,,,CJK-B
𪚞,立月月,WYUY,,,CJK-B
𪚟,干立月干,AWYA,,,CJK-B
𪚠,立月人,WYUU,,,CJK-B
𪚡,八人口,MUKU,,,CJK-B
𪚢,立月飛,WYUO,,,CJK-B
𪚣,士殳,HTSU,,,CJK-B
𪚤,立月王,WYUY,立月壬,WYUN,CJK-B
𪚥,立月,WYUU,,,CJK-B
𪚦,一,FHm,,,CJK-B
𪚧,⺈口乚甲,OKTA,,,CJK-B
𪚨,穴一乚乂,BFTC,,,CJK-B
𪚩,口⺈,KOHm,,,CJK-B
𪚪,夕丿,YWHm,夕⺈,YOHm,CJK-B
𪚫,⺈口乚亠,OKTR,,,CJK-B
𪚬,丿人乛,WHUO,⺈人乛,OHUO,CJK-B
𪚭,丿勹厶,WHID,⺈勹厶,OHID,CJK-B
𪚮,冂二丿,QAWH,冂二⺈,QAOH,CJK-B
𪚯,火丿,MWHm,火⺈,MOHm,CJK-B
𪚰,丿灬,WHMb,⺈灬,OHMb,CJK-B
𪚱,火⺈,MOHm,,,CJK-B
𪚲,月⺈日电,YOJH,,,CJK-B
𪚳,⺈二,OHIA,,,CJK-B
𪚴,,Hm,,,CJK-B
𪚵,勹厶丿,IDWH,勹厶⺈,IDOH,CJK-B
𪚶,丿勹口,WHIK,⺈勹口,OHIK,CJK-B
𪚷,皮丿,GWHm,皮⺈,GOHm,CJK-B
𪚸,土厶丿,HDWH,土厶⺈,HDOH,CJK-B
𪚹,丶王丿,IYWH,丶王⺈,IYOH,CJK-B
𪚺,⺈亻工,OHEN,,,CJK-B
𪚻,冂大丿,QMWH,冂大⺈,QMOH,CJK-B
𪚼,禾丿,GWHm,禾⺈,GOHm,CJK-B
𪚽,⺈口乚⺀,OKTA,⺈夊⺀,OHTA,CJK-B
𪚾,⺈口乚貝,OKTL,,,CJK-B
𪚿,⺈口乚車,OKTX,,,CJK-B
𪛀,亠八乂,RMCH,亠八乂日,RMCJ,CJK-B
𪛁,禾火丿,GMWH,禾火⺈,GMOH,CJK-B
𪛂,山隹丿,JOWH,山隹⺈,JOOH,CJK-B
𪛃,⺈口乚口,OKTK,,,CJK-B
𪛄,口口田彐,KKSV,,,CJK-B
𪛅,足夊口,XTKH,,,CJK-B
𪛆,尚夊⺈,GTOH,,,CJK-B
𪛇,⺈囗口,OHBK,,,CJK-B
𪛈,雨口口,SKKH,,,CJK-B
𪛉,⺈口口乚,OKKT,,,CJK-B
𪛊,冊斤,SPLj,,,CJK-B
𪛋,冊日日,SPJJ,,,CJK-B
𪛌,冊虎,SPTh,,,CJK-B
𪛍,冊虍丁,SPTC,,,CJK-B
𪛎,氵自冊,NCSP,,,CJK-B
𪛏,冊立日,SPWJ,,,CJK-B
𪛐,屮凵欠冊,JJHP,,,CJK-B
𪛑,火彡儿冊,MWEP,,,CJK-B
𪛒,竹冊殳,GSPS,,,CJK-B
𪛓,冊鹿,SPHl,,,CJK-B
𪛔,竹冊虎,GSPT,,,CJK-B
𪛕,冊丿,SPWH,冊⺈,SPOH,CJK-B
𪛖,冊丿灬,SPWM,冊⺈灬,SPOM,CJK-B
𪛗,合,Sh,,,CJK-B
𪛘,囗儿,BEe,,,CJK-B
𪛙,一,Fi,,,CJK-B
𪛚,上,Os,,,CJK-B
𪛛,尸乀,TId,,,CJK-B
𪛜,工,Ng,,,CJK-B
𪛝,几丶,SId,,,CJK-B
𪛞,王艹冖木,YDOA,,,CJK-B
𪛟,目王,SYw,,,CJK-B
𪜀,十乚,RTi,,,CJK-C
𪜁,一卩,FEj,,,CJK-C
𪜂,一九丶,FFId,,,CJK-C
𪜃,七口彐,GKVj,,,CJK-C
𪜄,不丁口,NCKv,,,CJK-C
𪜅,木⺀二,AAAR,,,CJK-C
𪜆,一幺幺,FJJA,,,CJK-C
𪜇,一勹僉,FISq,,,CJK-C
𪜈,丨一七,LFGq,,,CJK-C
𪜉,口丨干丷,KLAL,,,CJK-C
𪜊,丶乛,IOi,,,CJK-C
𪜋,丶王七丿,IYGW,,,CJK-C
𪜌,乃日,RJr,,,CJK-C
𪜍,千儿冫,JEAA,,,CJK-C
𪜎,夭亠几,HRRS,,,CJK-C
𪜏,夭䒑屮,HLJc,,,CJK-C
𪜐,乙亻匕,OEBb,,,CJK-C
𪜑,末乙,WOi,,,CJK-C
𪜒,乙士口,OHKv,,,CJK-C
𪜓,亻牛乙,EPOi,,,CJK-C
𪜔,九冂龷,FQDc,,,CJK-C
𪜕,耂日乚,HJTi,,,CJK-C
𪜖,乙十罒二,ORXA,,,CJK-C
𪜗,九戈口一,FKKF,,,CJK-C
𪜘,石皮乙,QGOi,,,CJK-C
𪜙,九丆日廾,FVJD,,,CJK-C
𪜚,氵木夊乙,NATO,,,CJK-C
𪜛,爫子乚巾,VLTR,,,CJK-C
𪜜,丬匕了,OBLl,,,CJK-C
𪜝,予其,LRq,,,CJK-C
𪜞,二厶𡗗禾,ADMG,,,CJK-C
𪜟,子九厶,DLFD,,,CJK-C
𪜠,亠几丶,RSId,,,CJK-C
𪜡,丩亡,JUw,,,CJK-C
𪜢,亠丨日,RLJr,,,CJK-C
𪜣,亠八厶弋,RMDK,,,CJK-C
𪜤,亠亻隹,REOc,,,CJK-C
𪜥,亠囗口臣,RBKJ,,,CJK-C
𪜦,丁卯田,DCJS,,,CJK-C
𪜧,亻乂,ECi,,,CJK-C
𪜨,亻一女,EFWn,,,CJK-C
𪜩,亻勹厶,EIDm,,,CJK-C
𪜪,亻勹匕,EIBb,,,CJK-C
𪜫,亻丑,EEc,,,CJK-C
𪜬,人未,UWw,,,CJK-C
𪜭,亻囗コ,EBEk,,,CJK-C
𪜮,亻目,ESm,,,CJK-C
𪜯,亻口力,EKSl,,,CJK-C
𪜰,亻禾,EGh,,,CJK-C
𪜱,人禾,UGh,,,CJK-C
𪜲,亻斤丶,ELId,,,CJK-C
𪜳,亻巳七,EOGq,,,CJK-C
𪜴,亻弓厶,EJDm,,,CJK-C
𪜵,亻匕日,EBJr,,,CJK-C
𪜶,亻囗大,EBMd,,,CJK-C
𪜷,亻乃木,ERAm,,,CJK-C
𪜸,亻宀子,EILz,,,CJK-C
𪜹,亻㇆,EOWW,,,CJK-C
𪜺,亻纟寸,EOHc,,,CJK-C
𪜻,亻土八,EHRM,,,CJK-C
𪜼,亻ヰ牛,EAPn,,,CJK-C
𪜽,人里,UEl,,,CJK-C
𪜾,亻且力,EESl,,,CJK-C
𪜿,亻日女,EJWn,,,CJK-C
𪝀,亻⺈用,EOAi,亻⺈土,EOIH,CJK-C
𪝁,亻乃口匕,ERKB,,,CJK-C
𪝂,亻亠日一,ERJF,,,CJK-C
𪝃,人一木丶,UFAI,,,CJK-C
𪝄,亻大丷丂,EMLS,,,CJK-C
𪝅,亻木夊,EATp,,,CJK-C
𪝆,亻艹方,EDIf,,,CJK-C
𪝇,亻丨山夊,ELJT,,,CJK-C
𪝈,亻爫冖又,EVOD,,,CJK-C
𪝉,亻夊木,ETAm,,,CJK-C
𪝊,亻广一,EUJF,,,CJK-C
𪝋,亻木目,EASm,,,CJK-C
𪝌,亻龷田,EDSt,,,CJK-C
𪝍,亻古月,EOYv,,,CJK-C
𪝎,亻木人マ,EAUD,,,CJK-C
𪝏,亻匚儿口,ETEK,,,CJK-C
𪝐,亻厂日子,EVJL,,,CJK-C
𪝑,亻日皿,EJXm,,,CJK-C
𪝒,亻亻三殳,EEYS,,,CJK-C
𪝓,亻人工月,EUNY,,,CJK-C
𪝔,亻夕㔾心,EYEN,,,CJK-C
𪝕,亻八刀皿,EMJX,,,CJK-C
𪝖,亻工貝,ENLb,,,CJK-C
𪝗,來厶儿,CDEe,,,CJK-C
𪝘,亻月辶,EXYU,,,CJK-C
𪝙,亻土厶皿,EHDX,,,CJK-C
𪝚,亻日小兀,EJIO,,,CJK-C
𪝛,亻⺁彐殳,EHVS,,,CJK-C
𪝜,亻𠂤一巾,EWFR,,,CJK-C
𪝝,亻月䒑大,EYLM,,,CJK-C
𪝞,亻䒑八皿,ELMX,,,CJK-C
𪝟,亻弓,EJWW,,,CJK-C
𪝠,亻車戈,EXKg,,,CJK-C
𪝡,亻艹日大,EDJM,,,CJK-C
𪝢,亻罒亠𧘇,EXRS,,,CJK-C
𪝣,亻宀大口,EIMK,,,CJK-C
𪝤,亻宀一八,EIFM,,,CJK-C
𪝥,亻而而,EKKe,,,CJK-C
𪝦,亻士口口,EHKK,,,CJK-C
𪝧,亻日火火,EJMM,,,CJK-C
𪝨,亻夕ヰ米,EYAT,,,CJK-C
𪝩,亻羊囗巾,EMBR,,,CJK-C
𪝪,亻尸二丨,ETAL,,,CJK-C
𪝫,亻丌丷又,EOLD,,,CJK-C
𪝬,亻石亠十,EQRR,,,CJK-C
𪝭,亻虍口大,ETKM,,,CJK-C
𪝮,亻言⺧儿,ERPE,,,CJK-C
𪝯,亻立日寸,EWJH,,,CJK-C
𪝰,亻王馬,EYCm,,,CJK-C
𪝱,亻山隹丨,EJOL,,,CJK-C
𪝲,禾火亻王,GMEY,,,CJK-C
𪝳,亻氵卄夫,ENDM,,,CJK-C
𪝴,亻覀大辶,ELMU,,,CJK-C
𪝵,亻卯金刂,EJTO,,,CJK-C
𪝶,人丶乛匕,UIOB,人一乛匕,UFOB,CJK-C
𪝷,亻雨臼儿,ESIE,,,CJK-C
𪝸,亻艹雨文,EDSE,,,CJK-C
𪝹,亻户冊丿,EQPW,亻戶冊丿,EWPW,CJK-C
𪝺,亻雨尸又,ESTD,,,CJK-C
𪝻,亻至刂西,EUOL,,,CJK-C
𪝼,亻貝貝女,ELLW,,,CJK-C
𪝽,亻卜貝貝,EULL,,,CJK-C
𪝾,亻髟𡗗日,EMMJ,,,CJK-C
𪝿,日凵儿,JJEe,,,CJK-C
𪞀,小兀⺈丨,IOOL,,,CJK-C
𪞁,⺈口儿厶,OKED,,,CJK-C
𪞂,⺈口儿早,OKEJ,,,CJK-C
𪞃,小兀日生,IOJP,,,CJK-C
𪞄,⺧儿口大,PEKM,,,CJK-C
𪞅,亠厶儿口,RDEK,七丶儿口,GIEK,CJK-C
𪞆,小兀卜米,IOUT,,,CJK-C
𪞇,入王八刀,IYMJ,,,CJK-C
𪞈,八十,MQRs,,,CJK-C
𪞉,士口龷八,HKDM,,,CJK-C
𪞊,八亠丷口,MRLK,,,CJK-C
𪞋,彐厶彡八,VDWM,,,CJK-C
𪞌,丷田亠口,LSRK,,,CJK-C
𪞍,䒑彐〢合,LVLS,,,CJK-C
𪞎,古,IOg,,,CJK-C
𪞏,冖夕㔾,OYEj,,,CJK-C
𪞐,冖八了一,OMLF,冖儿子,OELz,CJK-C
𪞑,冖八口丨,OMKL,,,CJK-C
𪞒,冖一兀十,OFOR,,,CJK-C
𪞓,冖食,OVs,,,CJK-C
𪞔,冖儿耳又,OELD,,,CJK-C
𪞕,冖丆目力,OVSS,,,CJK-C
𪞖,冫几丶,ASId,,,CJK-C
𪞗,冫冂入,AQIr,,,CJK-C
𪞘,冫人丶乛,AUIO,冫人一乛,AUFO,CJK-C
𪞙,冫文,AEw,,,CJK-C
𪞚,冫尸乀,ATId,,,CJK-C
𪞛,冫田,ASt,,,CJK-C
𪞜,冫白,ADb,,,CJK-C
𪞝,冫又,ADAk,,,CJK-C
𪞞,冫戊㇆,AKOi,,,CJK-C
𪞟,古人⺀,OUAe,,,CJK-C
𪞠,冫人丶了,AUIL,冫人一了,AUFL,CJK-C
𪞡,冫人示,AUCs,,,CJK-C
𪞢,冫厂土土,AVHH,,,CJK-C
𪞣,冫虍儿,ATEe,,,CJK-C
𪞤,冫人丶心,AUIN,冫人一心,AUFN,CJK-C
𪞥,冫宀示,AICs,,,CJK-C
𪞦,冫田月,ASYv,,,CJK-C
𪞧,冫人丶夕,AUIY,冫人一夕,AUFY,CJK-C
𪞨,冫丁,ADCd,,,CJK-C
𪞩,冫匚隹,ATOc,,,CJK-C
𪞪,冫八乂䒑,AMCL,,,CJK-C
𪞫,冫木口夊,AAKT,,,CJK-C
𪞬,冫立早,AWJz,,,CJK-C
𪞭,冫土土兀,AHHO,,,CJK-C
𪞮,冫雨人マ,ASUD,,,CJK-C
𪞯,冫豕,ADKs,,,CJK-C
𪞰,冫門馬,AECm,,,CJK-C
𪞱,十冖几,ROSj,,,CJK-C
𪞲,几卜口,SUKv,,,CJK-C
𪞳,千丬匕几,JOBS,,,CJK-C
𪞴,几言十,SRRs,,,CJK-C
𪞵,几雨彐,SSVj,,,CJK-C
𪞶,入一凵,IFJk,,,CJK-C
𪞷,屮凵廾,JJDn,,,CJK-C
𪞸,文凵𠂉十,EJGR,,,CJK-C
𪞹,屮凵刀心,JJJN,,,CJK-C
𪞺,屮凵爫乚,JJVT,,,CJK-C
𪞻,文凵口大,EJKM,,,CJK-C
𪞼,文凵⺷欠,EJMH,,,CJK-C
𪞽,文凵冂辰,EJQL,,,CJK-C
𪞾,夫刂,MOd,,,CJK-C
𪞿,七凵刂,GJOd,,,CJK-C
𪟀,刀方,JIf,,,CJK-C
𪟁,又丶刂,XDIO,乂丶刂,XCIO,CJK-C
𪟂,卜口刀,UKJd,,,CJK-C
𪟃,大大刂,MMOd,,,CJK-C
𪟄,䒑屮刂,LJOd,,,CJK-C
𪟅,冫ユ人刂,AEUO,,,CJK-C
𪟆,七丶月刂,GIYO,,,CJK-C
𪟇,白八刂,DMOd,,,CJK-C
𪟈,耂日刂,HJOd,,,CJK-C
𪟉,大丷一刂,MLFO,,,CJK-C
