char,division,code,division_tw,code_tw,region
𬋀,耳匚火,tkm,耳匚火,tkm,CJK-E
𬋁,火卜木,mcf,火卜木,mcf,CJK-E
𬋂,火彳寸,mva,火彳寸,mva,CJK-E
𬋃,火人夊,mre,火人夊,mre,CJK-E
𬋄,火幺丱,mux,火幺丱,mux,CJK-E
𬋅,火心,mcg,火心,mcg,CJK-E
𬋆,火木丨,mfz,火木丨,mfz,CJK-E
𬋇,耳耳火,ttm,耳耳火,ttm,CJK-E
𬋈,木隹灬,fzm,木隹灬,fzm,CJK-E
𬋉,火业〢,myz,火业〢,myz,CJK-E
𬋊,火爪ヰ,mva,火爪ヰ,mva,CJK-E
𬋋,火宀田,mhn,火宀田,mhn,CJK-E
𬋌,火羊豕,mue,火羊豕,mue,CJK-E
𬋍,火木贝,mfz,火木贝,mfz,CJK-E
𬋎,艹宀灬,shm,艹宀灬,shm,CJK-E
𬋏,火日欠,mjn,火日欠,mjn,CJK-E
𬋐,千臼灬,chm,千臼灬,chm,CJK-E
𬋑,貝貝火,mmm,貝貝火,mmm,CJK-E
𬋒,亻千力,ecw,亻千力,ecw,CJK-E
𬋓,月臼火,hhm,月臼火,hhm,CJK-E
𬋔,火木辰,mfp,火木辰,mfp,CJK-E
𬋕,酉隹灬,zzm,酉隹灬,zzm,CJK-E
𬋖,艹土火,sgm,艹土火,sgm,CJK-E
𬋗,火勹巾,mhr,火勹巾,mhr,CJK-E
𬋘,夕火小,umk,夕火小,umk,CJK-E
𬋙,火臼八,mhu,火臼八,mhu,CJK-E
𬋚,火勹心,mhg,火勹心,mhg,CJK-E
𬋛,火彳亍,mvj,火彳亍,mvj,CJK-E
𬋜,火亠隹,moz,火亠隹,moz,CJK-E
𬋝,丆火,rum,丆火,rum,CJK-E
𬋞,火一鹿,mfp,火一鹿,mfp,CJK-E
𬋟,火日𧘇,mjw,火日𧘇,mjw,CJK-E
𬋠,言言火,uum,言言火,uum,CJK-E
𬋡,臼乂火,hcm,臼乂火,hcm,CJK-E
𬋢,禾⺈火,vym,禾⺈火,vym,CJK-E
𬋣,雨口火,zlm,雨口火,zlm,CJK-E
𬋤,爪冖几,vyq,爪冖几,vyq,CJK-E
𬋥,爪刀又,vdb,爪刀又,vdb,CJK-E
𬋦,爪口八,vlu,爪口八,vlu,CJK-E
𬋧,爪亠𧘇,vow,爪亠𧘇,vow,CJK-E
𬋨,爪彐丁,vxa,爪彐丁,vxa,CJK-E
𬋩,爪冖コ,vyb,爪冖コ,vyb,CJK-E
𬋪,爪冖又,vyb,爪冖又,vyb,CJK-E
𬋫,爪干丨,vnz,爪干丨,vnz,CJK-E
𬋬,爪口,vhl,爪口,vhl,CJK-E
𬋭,爪龵目,vpm,爪龵目,vpm,CJK-E
𬋮,爪冖止,vyt,爪冖止,vyt,CJK-E
𬋯,爪匚又,vkb,爪匚又,vkb,CJK-E
𬋰,竹毛爪,wxv,竹毛爪,wxv,CJK-E
𬋱,爪丨,vsz,爪丨,vsz,CJK-E
𬋲,爪子人,vkr,爪子人,vkr,CJK-E
𬋳,爪土又,vgb,爪土又,vgb,CJK-E
𬋴,爪冖虍,vyk,爪冖虍,vyk,CJK-E
𬋵,爪虍䒑,vkq,爪虍䒑,vkq,CJK-E
𬋶,爪マ一,vbf,爪マ一,vbf,CJK-E
𬋷,爪罒寸,vca,爪罒寸,vca,CJK-E
𬋸,爪幺⺀,vup,爪幺⺀,vup,CJK-E
𬋹,爪マ口,vbl,爪マ口,vbl,CJK-E
𬋺,爪罒,vcs,爪罒,vcs,CJK-E
𬋻,八乂大,uct,八乂大,uct,CJK-E
𬋼,八乂水,ucv,八乂水,ucv,CJK-E
𬋽,丂乂,puc,丂乂,puc,CJK-E
𬋾,〢丷丿,zqw,〢丷丿,zqw,CJK-E
𬋿,爿卜夕,wcu,爿卜夕,wcu,CJK-E
𬌀,爿亻寸,wea,爿亻寸,wea,CJK-E
𬌁,爿立,wou,爿立,wou,CJK-E
𬌂,爿日土,wjg,爿日土,wjg,CJK-E
𬌃,爿木日,wfj,爿木日,wfj,CJK-E
𬌄,爿匚羊,wku,爿匚羊,wku,CJK-E
𬌅,爿土田,wgn,爿土田,wgn,CJK-E
𬌆,爿止日,wtj,爿止日,wtj,CJK-E
𬌇,爿亻,wes,爿亻,wes,CJK-E
𬌈,爿爪巾,wvr,爿爪巾,wvr,CJK-E
𬌉,爿爪又,wvb,爿爪又,wvb,CJK-E
𬌊,爿巛口,wpl,爿巛口,wpl,CJK-E
𬌋,爿片其,wwx,爿片其,wwx,CJK-E
𬌌,爿丿田,wwn,爿丿田,wwn,CJK-E
𬌍,爿⺈月,wyh,爿⺈月,wyh,CJK-E
𬌎,爿口人,wlr,爿口人,wlr,CJK-E
𬌏,爿士貝,wgm,爿士貝,wgm,CJK-E
𬌐,爿臼八,whu,爿臼八,whu,CJK-E
𬌑,爿二卄,wps,爿二卄,wps,CJK-E
𬌒,丬夕且,qum,丬夕且,qum,CJK-E
𬌓,片心,wgp,片心,wgp,CJK-E
𬌔,片心,wgp,片心,wgp,CJK-E
𬌕,片亻一,wef,片亻一,wef,CJK-E
𬌖,艹白片,sdw,艹白片,sdw,CJK-E
𬌗,牙合,crh,牙合,crh,CJK-E
𬌘,牙山戈,cjp,牙山戈,cjp,CJK-E
𬌙,牛八,tus,牛八,tus,CJK-E
𬌚,牛大,ttj,牛大,ttj,CJK-E
𬌛,〢又牛,zbt,〢又牛,zbt,CJK-E
𬌜,牛小丿,tkw,牛小丿,tkw,CJK-E
𬌝,牛⺈彐,tyx,牛⺈彐,tyx,CJK-E
𬌞,牛口口,tll,牛口口,tll,CJK-E
𬌟,亠丷牛,oqt,亠丷牛,oqt,CJK-E
𬌠,牛日寸,tja,牛日寸,tja,CJK-E
𬌡,牛日木,tjf,牛日木,tjf,CJK-E
𬌢,爪子牛,vkt,爪子牛,vkt,CJK-E
𬌣,牛土丨,tgz,牛土丨,tgz,CJK-E
𬌤,牛日,tjs,牛日,tjs,CJK-E
𬌥,牛米女,tko,牛米女,tko,CJK-E
𬌦,牛日寸,tja,牛日寸,tja,CJK-E
𬌧,牛冂刂,tzx,牛冂刂,tzx,CJK-E
𬌨,牛⺈火,tym,牛⺈火,tym,CJK-E
𬌩,犭丶,xoo,犭丶,xoo,CJK-E
𬌪,犬卄,xsk,犬卄,xsk,CJK-E
𬌫,犭丿厶,xwk,犭丿厶,xwk,CJK-E
𬌬,犭工,xsp,犭工,xsp,CJK-E
𬌭,犭巳七,xaa,犭巳七,xaa,CJK-E
𬌮,犭七兀,xay,犭七兀,xay,CJK-E
𬌯,犭耳,xte,犭耳,xte,CJK-E
𬌰,犬⺁,xnw,犬⺁,xnw,CJK-E
𬌱,犭门丿,xxw,犭门丿,xxw,CJK-E
𬌲,犭酉,xzk,犭酉,xzk,CJK-E
𬌳,一卄犬,fsx,一卄犬,fsx,CJK-E
𬌴,犭彐火,xxm,犭彐火,xxm,CJK-E
𬌵,犭车辶,xmd,犭车辶,xmd,CJK-E
𬌶,犭戈一,xpf,犭戈一,xpf,CJK-E
𬌷,犭厶彡,xks,犭厶彡,xks,CJK-E
𬌸,犭𡗗日,xej,犭𡗗日,xej,CJK-E
𬌹,犭十十,xdd,犭十十,xdd,CJK-E
𬌺,犭日,xjs,犭日,xjs,CJK-E
𬌻,犭刀貝,xdm,犭刀貝,xdm,CJK-E
𬌼,犭刀力,xdw,犭刀力,xdw,CJK-E
𬌽,犭辰寸,xpa,犭辰寸,xpa,CJK-E
𬌾,⺈冂犬,yzx,⺈冂犬,yzx,CJK-E
𬌿,犭亠方,xoi,犭亠方,xoi,CJK-E
𬍀,犭亠𧘇,xow,犭亠𧘇,xow,CJK-E
𬍁,犭車辶,xcd,犭車辶,xcd,CJK-E
𬍂,犭自一,xmf,犭自一,xmf,CJK-E
𬍃,犭羊目,xum,犭羊目,xum,CJK-E
𬍄,犭麻,xpa,犭麻,xpa,CJK-E
𬍅,犭宀八,xhu,犭宀八,xhu,CJK-E
𬍆,犭耂文,xgx,犭耂文,xgx,CJK-E
𬍇,犭𠂉灬,xwm,犭𠂉灬,xwm,CJK-E
𬍈,一冂犬,fzx,一冂犬,fzx,CJK-E
𬍉,犭勹夊,xhe,犭勹夊,xhe,CJK-E
𬍊,臼言犬,hux,臼言犬,hux,CJK-E
𬍋,臼一犬,hfx,臼一犬,hfx,CJK-E
𬍌,犭勹犬,xhx,犭勹犬,xhx,CJK-E
𬍍,犭耂十,xgd,犭耂十,xgd,CJK-E
𬍎,犭耂辰,xgp,犭耂辰,xgp,CJK-E
𬍏,亠幺下,oub,亠幺下,oub,CJK-E
𬍐,王亍,mjs,王亍,mjs,CJK-E
𬍑,王山,mju,王山,mju,CJK-E
𬍒,王二厶,mpk,王二厶,mpk,CJK-E
𬍓,王木,mfh,王木,mfh,CJK-E
𬍔,王七刀,mad,王七刀,mad,CJK-E
𬍕,王亻匕,mei,王亻匕,mei,CJK-E
𬍖,王水,mvu,王水,mvu,CJK-E
𬍗,王戈丿,mpw,王戈丿,mpw,CJK-E
𬍘,王口,msl,王口,msl,CJK-E
𬍙,王一戈,mfp,王一戈,mfp,CJK-E
𬍚,王𠂉,mwc,王𠂉,mwc,CJK-E
𬍛,王小,mik,王小,mik,CJK-E
𬍜,王宀丁,mha,王宀丁,mha,CJK-E
𬍝,王弓厶,mnk,王弓厶,mnk,CJK-E
𬍞,龶夊丶,geo,龶夊丶,geo,CJK-E
𬍟,人王丶,rmo,入王丶,smo,CJK-E
𬍠,王亠𧘇,mow,王亠𧘇,mow,CJK-E
𬍡,氵𠄎丶,ivo,氵𠄎丶,ivo,CJK-E
𬍢,丷夫丶,qlo,丷夫丶,qlo,CJK-E
𬍣,王女口,mol,王女口,mol,CJK-E
𬍤,王彐寸,mxa,王彐寸,mxa,CJK-E
𬍥,王甫,mmt,王甫,mmt,CJK-E
𬍦,王亻マ,meb,王亻マ,meb,CJK-E
𬍧,王辛,mox,王辛,mox,CJK-E
𬍨,王刀卩,mdx,王刀卩,mdx,CJK-E
𬍩,王マ龰,mbt,王マ龰,mbt,CJK-E
𬍪,王了一,mkf,王丂一,muf,CJK-E
𬍫,王一龰,mft,王一龰,mft,CJK-E
𬍬,王土十,mgd,王土十,mgd,CJK-E
𬍭,王丆口,mul,王丆口,mul,CJK-E
𬍮,王山彡,mjs,王山彡,mjs,CJK-E
𬍯,王日木,mjf,王日木,mjf,CJK-E
𬍰,王山石,mju,王山石,mju,CJK-E
𬍱,王合卩,mrx,王合卩,mrx,CJK-E
𬍲,王壬壬,mcc,王壬壬,mcc,CJK-E
𬍳,王子,mok,王子,mok,CJK-E
𬍴,王𡗗大,met,王𡗗大,met,CJK-E
𬍵,王面,mot,王面,mot,CJK-E
𬍶,王日立,mjo,王日立,mjo,CJK-E
𬍷,王艹丷,msq,王艹丷,msq,CJK-E
𬍸,王⺁目,mnm,王⺁目,mnm,CJK-E
𬍹,王⺈匕,myi,王⺈匕,myi,CJK-E
𬍺,王マ力,mbw,王マ力,mbw,CJK-E
𬍻,王車廴,mcy,王車廴,mcy,CJK-E
𬍼,王丶丶,moo,王丶丶,moo,CJK-E
𬍽,王口貝,mlm,王口貝,mlm,CJK-E
𬍾,王白丿,mdw,王白丿,mdw,CJK-E
𬍿,王千冂,mcz,王千冂,mcz,CJK-E
𬎀,王⺁殳,mnq,王⺁殳,mnq,CJK-E
𬎁,王户习,mqq,王戶习,mqq,CJK-E
𬎂,王冖隹,myz,王冖隹,myz,CJK-E
𬎃,王䒑皿,mqc,王䒑皿,mqc,CJK-E
𬎄,王子糸,mky,王子糸,mky,CJK-E
𬎅,王雨彐,mzx,王雨彐,mzx,CJK-E
𬎆,王艹丶,mso,王艹丶,mso,CJK-E
𬎇,王艹大,mst,王艹大,mst,CJK-E
𬎈,王艹㔾,msv,王艹㔾,msv,CJK-E
𬎉,王亻韋,mej,王亻韋,mej,CJK-E
𬎊,王亠𧘇,mow,王亠𧘇,mow,CJK-E
𬎋,王王乛,mmv,王王乛,mmv,CJK-E
𬎌,王雨厶,mzk,王雨厶,mzk,CJK-E
𬎍,王土辶,mgd,王土辶,mgd,CJK-E
𬎎,王日里,mjn,王日里,mjn,CJK-E
𬎏,王止糸,mty,王止糸,mty,CJK-E
𬎐,王竹合,mwr,王竹合,mwr,CJK-E
𬎑,王门丷,mxq,王门丷,mxq,CJK-E
𬎒,王宀冂,mhz,王宀冂,mhz,CJK-E
𬎓,王土口,mgl,王土口,mgl,CJK-E
𬎔,王革斤,mrn,王革斤,mrn,CJK-E
𬎕,未夊丶,seo,未夊丶,seo,CJK-E
𬎖,王立斤,mon,王立斤,mon,CJK-E
𬎗,王山早,mjj,王山早,mjj,CJK-E
𬎘,王⺈貝,mym,王⺈貝,mym,CJK-E
𬎙,王禾丶,mvo,王禾丶,mvo,CJK-E
𬎚,王西辶,mzd,王西辶,mzd,CJK-E
𬎛,王龶亅,mgv,王龶亅,mgv,CJK-E
𬎜,王罒𧘇,mcw,王罒𧘇,mcw,CJK-E
𬎝,王爪又,mvb,王爪又,mvb,CJK-E
𬎞,王宀貝,mhm,王宀貝,mhm,CJK-E
𬎟,王艹丷,msq,王艹丷,msq,CJK-E
𬎠,王尸虫,mbm,王尸虫,mbm,CJK-E
𬎡,王竹,mwc,王竹,mwc,CJK-E
𬎢,瓜口儿,vlq,瓜口儿,vlq,CJK-E
𬎣,瓜丿之,vwd,瓜丿之,vwd,CJK-E
𬎤,瓦厶,skf,瓦厶,skf,CJK-E
𬎥,工瓦,psw,工瓦,psw,CJK-E
𬎦,瓦大丶,sto,瓦大丶,sto,CJK-E
𬎧,人人瓦,rrs,人人瓦,rrs,CJK-E
𬎨,乃木瓦,rfs,乃木瓦,rfs,CJK-E
𬎩,𠂉一瓦,wfs,𠂉一瓦,wfs,CJK-E
𬎪,合瓦,rsw,合瓦,rsw,CJK-E
𬎫,䒑屮瓦,qxs,䒑屮瓦,qxs,CJK-E
𬎬,日二瓦,jps,日二瓦,jps,CJK-E
𬎭,瓦牛刂,stx,瓦牛刂,stx,CJK-E
𬎮,瓦千里,scn,瓦千里,scn,CJK-E
𬎯,瓦高,soa,瓦高,soa,CJK-E
𬎰,瓦臼八,shu,瓦臼八,shu,CJK-E
𬎱,卄二木,spf,卄二木,spf,CJK-E
𬎲,其乚一,xef,其乚一,xef,CJK-E
𬎳,生木,efh,生木,efh,CJK-E
𬎴,生合,erh,生合,erh,CJK-E
𬎵,生门丿,exw,生门丿,exw,CJK-E
𬎶,生彐火,exm,生彐火,exm,CJK-E
𬎷,罒卄生,cse,罒卄生,cse,CJK-E
𬎸,臼儿生,hqe,臼儿生,hqe,CJK-E
𬎹,生口,ehl,生口,ehl,CJK-E
𬎺,生白水,edv,生白水,edv,CJK-E
𬎻,文厂丨,xkz,文厂丨,xkz,CJK-E
𬎼,䒑豕生,qee,䒑豕生,qee,CJK-E
𬎽,用⺈丨,cyz,用⺈丨,cyz,CJK-E
𬎾,彐月丨,xhz,彐月丨,xhz,CJK-E
𬎿,丷田,qnd,丷田,qnd,CJK-E
𬏀,田勹丶,nho,田勹丶,nho,CJK-E
𬏁,由乃乀,yro,由乃乀,yro,CJK-E
𬏂,田⺈小,nyk,田⺈小,nyk,CJK-E
𬏃,田丿,nwj,田丿,nwj,CJK-E
𬏄,一卄田,fsn,一卄田,fsn,CJK-E
𬏅,丿田乂,wnc,丿田乂,wnc,CJK-E
𬏆,丰又田,zbn,丰又田,zbn,CJK-E
𬏇,田王卄,nms,田王卄,nms,CJK-E
𬏈,田田丁,nna,田田丁,nna,CJK-E
𬏉,田宀兀,nhy,田宀兀,nhy,CJK-E
𬏊,田丶艮,noy,田丶艮,noy,CJK-E
𬏋,田龷𧘇,nsw,田龷𧘇,nsw,CJK-E
𬏌,由走己,yra,由走巳,yra,CJK-E
𬏍,申申申,yyy,申申申,yyy,CJK-E
𬏎,丿米干,wkn,丿米干,wkn,CJK-E
𬏏,爪糸田,vyn,爪糸田,vyn,CJK-E
𬏐,田高,noa,田高,noa,CJK-E
𬏑,田立电,noy,田立电,noy,CJK-E
𬏒,田女艮,noy,田女艮,noy,CJK-E
𬏓,丿米巴,wka,丿米巴,wka,CJK-E
𬏔,丿米刀,wkd,丿米刀,wkd,CJK-E
𬏕,由口十,yld,由口十,yld,CJK-E
𬏖,田龷卄,nss,田龷卄,nss,CJK-E
𬏗,丿米欠,wkn,丿米欠,wkn,CJK-E
𬏘,田龷卄,nss,田龷卄,nss,CJK-E
𬏙,火火龰,mmt,火火龰,mmt,CJK-E
𬏚,疒一,pfi,疒一,pfi,CJK-E
𬏛,疒丿,pjw,疒丿,pjw,CJK-E
𬏜,疒马,puy,疒马,puy,CJK-E
𬏝,疒卜了,pck,疒卜了,pck,CJK-E
𬏞,疒户,pqk,疒户,pqk,CJK-E
𬏟,疒讠十,pdd,疒讠十,pdd,CJK-E
𬏠,疒幺乛,puv,疒幺乛,puv,CJK-E
𬏡,疒戊,ppd,疒戊,ppd,CJK-E
𬏢,疒工,psp,疒工,psp,CJK-E
𬏣,疒亻山,pej,疒亻山,pej,CJK-E
𬏤,疒小,pik,疒小,pik,CJK-E
𬏥,疒卩,pix,疒卩,pix,CJK-E
𬏦,疒丩丶,pxo,疒丩丶,pxo,CJK-E
𬏧,疒扌丶,pao,疒扌丶,pao,CJK-E
𬏨,疒口七,pla,疒口七,pla,CJK-E
𬏩,疒小力,pkw,疒小力,pkw,CJK-E
𬏪,疒宀女,pho,疒宀女,pho,CJK-E
𬏫,疒冖车,pym,疒冖车,pym,CJK-E
𬏬,疒习习,pqq,疒习习,pqq,CJK-E
𬏭,疒土八,pgu,疒土八,pgu,CJK-E
𬏮,疒口人,plr,疒口人,plr,CJK-E
𬏯,疒豸,pxz,疒豸,pxz,CJK-E
𬏰,疒爪大,pvt,疒爪大,pvt,CJK-E
𬏱,疒氵殳,piq,疒氵殳,piq,CJK-E
𬏲,疒冂山,pzj,疒冂山,pzj,CJK-E
𬏳,疒口,phl,疒口,phl,CJK-E
𬏴,疒忄土,pyg,疒忄土,pyg,CJK-E
𬏵,疒习二,pqp,疒习二,pqp,CJK-E
𬏶,疒面,pot,疒面,pot,CJK-E
𬏷,疒十贝,pdz,疒十贝,pdz,CJK-E
𬏸,疒冖寸,pya,疒冖寸,pya,CJK-E
𬏹,疒臼巾,phr,疒臼巾,phr,CJK-E
𬏺,疒皿豕,pce,疒皿豕,pce,CJK-E
𬏻,疒⺈戊,pyp,疒⺈戊,pyp,CJK-E
𬏼,疒黑,pvh,疒黑,pvh,CJK-E
𬏽,疒罒貝,pcm,疒罒貝,pcm,CJK-E
𬏾,疒日皿,pjc,疒日皿,pjc,CJK-E
𬏿,疒木非,pfw,疒木非,pfw,CJK-E
𬐀,疒尸土,pbg,疒尸土,pbg,CJK-E
𬐁,疒門丷,prq,疒門丷,prq,CJK-E
𬐂,癶一士,bfg,癶一士,bfg,CJK-E
𬐃,白一,dfi,白一,dfi,CJK-E
𬐄,白勹二,dhp,白勹二,dhp,CJK-E
𬐅,白文,dxp,白文,dxp,CJK-E
𬐆,白丿之,dwd,白丿之,dwd,CJK-E
𬐇,白矢,dqj,白矢,dqj,CJK-E
𬐈,白耂丂,dgu,白耂丂,dgu,CJK-E
𬐉,小彐白,kxd,小彐白,kxd,CJK-E
𬐊,⺧口白,tld,⺧口白,tld,CJK-E
𬐋,厶王,skm,厶王,skm,CJK-E
𬐌,白扌皮,dat,白扌皮,dat,CJK-E
𬐍,白王兀,dmy,白王兀,dmy,CJK-E
𬐎,白亠十,dod,白亠十,dod,CJK-E
𬐏,爪勹白,vhd,爪勹白,vhd,CJK-E
𬐐,白冖彡,dys,白冖彡,dys,CJK-E
𬐑,白王灬,dmm,白王灬,dmm,CJK-E
𬐒,巴皮,atp,巴皮,atp,CJK-E
𬐓,龸皮,ktp,龸皮,ktp,CJK-E
𬐔,丶水皮,ovt,丶水皮,ovt,CJK-E
𬐕,皮爪子,tvk,皮爪子,tvk,CJK-E
𬐖,皮尸至,tbh,皮尸至,tbh,CJK-E
𬐗,人乚皿,rec,人乚皿,rec,CJK-E
𬐘,心皿,gcm,心皿,gcm,CJK-E
𬐙,皿乛,cva,皿乛,cva,CJK-E
𬐚,𠂉口皿,wlc,𠂉口皿,wlc,CJK-E
𬐛,氵几皿,iqc,氵几皿,iqc,CJK-E
𬐜,戈二皿,ppc,戈二皿,ppc,CJK-E
𬐝,工工皿,ppc,工工皿,ppc,CJK-E
𬐞,宀一皿,hfc,宀一皿,hfc,CJK-E
𬐟,一厶,fjk,一厶,fjk,CJK-E
𬐠,木𠄎皿,fvc,木𠄎皿,fvc,CJK-E
𬐡,丿扌皿,wac,丿扌皿,wac,CJK-E
𬐢,十彐皿,dxc,十彐皿,dxc,CJK-E
𬐣,大丁皿,tac,大丁皿,tac,CJK-E
𬐤,非皿,wcm,非皿,wcm,CJK-E
𬐥,氵宀皿,ihc,氵宀皿,ihc,CJK-E
𬐦,氵禾皿,ivc,氵禾皿,ivc,CJK-E
𬐧,皿丱八,cxu,皿丱八,cxu,CJK-E
𬐨,戊一皿,pfc,戊一皿,pfc,CJK-E
𬐩,不皿口,icl,不皿口,icl,CJK-E
𬐪,人一皿,rfc,人一皿,rfc,CJK-E
𬐫,舟子皿,ckc,舟子皿,ckc,CJK-E
𬐬,千臼皿,chc,千臼皿,chc,CJK-E
𬐭,䒑八,qua,䒑八,qua,CJK-E
𬐮,氵丷皿,iqc,氵丷皿,iqc,CJK-E
𬐯,氵舟皿,icc,氵舟皿,icc,CJK-E
𬐰,方𠂉皿,iwc,方𠂉皿,iwc,CJK-E
𬐱,臣𠂉皿,bwc,臣𠂉皿,bwc,CJK-E
𬐲,口丄皿,lkc,口丄皿,lkc,CJK-E
𬐳,𠂉卌皿,wsc,𠂉卌皿,wsc,CJK-E
𬐴,氵戊皿,ipc,氵戊皿,ipc,CJK-E
𬐵,米月皿,khc,米月皿,khc,CJK-E
𬐶,酉舟皿,zcc,酉舟皿,zcc,CJK-E
𬐷,亠皿,onc,亠皿,onc,CJK-E
𬐸,虍田丨,knz,虍田丨,knz,CJK-E
𬐹,金缶皿,sqc,金缶皿,sqc,CJK-E
𬐺,米冂皿,kzc,米冂皿,kzc,CJK-E
𬐻,氵鹵皿,iqc,氵鹵皿,iqc,CJK-E
𬐼,氵欠力,inw,氵欠力,inw,CJK-E
𬐽,鹿夊皿,pec,鹿夊皿,pec,CJK-E
𬐾,其乚皿,xec,其乚皿,xec,CJK-E
𬐿,日巛皿,jpc,日巛皿,jpc,CJK-E
𬑀,口口皿,llc,口口皿,llc,CJK-E
𬑁,虍一皿,kfc,虍一皿,kfc,CJK-E
𬑂,弓米皿,nkc,弓米皿,nkc,CJK-E
𬑃,金大皿,stc,金大皿,stc,CJK-E
𬑄,金口皿,slc,金口皿,slc,CJK-E
𬑅,目⺈丨,myz,目⺈丨,myz,CJK-E
𬑆,目人匕,mri,目人匕,mri,CJK-E
𬑇,目长,mli,目长,mli,CJK-E
𬑈,目干八,mnu,目干八,mnu,CJK-E
𬑉,末目,smv,末目,smv,CJK-E
𬑊,目木一,mff,目木一,mff,CJK-E
𬑋,目囗人,mdr,目囗人,mdr,CJK-E
𬑌,目人㇉,mre,目人㇉,mre,CJK-E
𬑍,目⺈彐,myx,目⺈彐,myx,CJK-E
𬑎,目屮凵,mxx,目屮凵,mxx,CJK-E
𬑏,目ス工,mbp,目ス工,mbp,CJK-E
𬑐,目月,msh,目月,msh,CJK-E
𬑑,目耂匕,mgi,目耂匕,mgi,CJK-E
𬑒,目七兀,may,目七兀,may,CJK-E
𬑓,目亻十,med,目亻十,med,CJK-E
𬑔,罒豕,cen,罒豕,cen,CJK-E
𬑕,目冖车,mym,目冖车,mym,CJK-E
𬑖,目一彡,mfs,目一彡,mfs,CJK-E
𬑗,目门日,mxj,目门日,mxj,CJK-E
𬑘,目一止,mft,目一止,mft,CJK-E
𬑙,目十大,mdt,目十大,mdt,CJK-E
𬑚,十目巾,dmr,十目巾,dmr,CJK-E
𬑛,目人心,mrg,目人心,mrg,CJK-E
𬑜,目丬月,mqh,目丬月,mqh,CJK-E
𬑝,目又足,mbb,目又足,mbb,CJK-E
𬑞,目龶夊,mge,目士夊,mge,CJK-E
𬑟,目亻矢,meq,目亻矢,meq,CJK-E
𬑠,目隹又,mzb,目隹又,mzb,CJK-E
𬑡,目勹屮,mhx,目勹屮,mhx,CJK-E
𬑢,目亦辶,mrd,目亦辶,mrd,CJK-E
𬑣,目高,moa,目高,moa,CJK-E
𬑤,艹日目,sjm,艹日目,sjm,CJK-E
𬑥,目小隹,mkz,目小隹,mkz,CJK-E
𬑦,目白儿,mdq,目白儿,mdq,CJK-E
𬑧,目纟巾,mnr,目纟巾,mnr,CJK-E
𬑨,目夫人,mlr,目夫人,mlr,CJK-E
𬑩,目壬十,mcd,目千十,mcd,CJK-E
𬑪,目目大,mmt,目目大,mmt,CJK-E
𬑫,目末十,msd,目末十,msd,CJK-E
𬑬,目臼見,mhm,目臼見,mhm,CJK-E
𬑭,予丿山,cwj,予丿山,cwj,CJK-E
𬑮,予丿十,cwd,予丿十,cwd,CJK-E
𬑯,予丿丁,cwa,予丿丁,cwa,CJK-E
𬑰,矢丷,qqa,矢丷,qqa,CJK-E
𬑱,矢宀丁,qha,矢宀丁,qha,CJK-E
𬑲,矢𠂉母,qwr,矢𠂉母,qwr,CJK-E
𬑳,矢丷丿,qqw,矢丷丿,qqw,CJK-E
𬑴,矢來,qej,矢來,qej,CJK-E
𬑵,丷䒑,qaq,丷䒑,qaq,CJK-E
𬑶,矢一艮,qfy,矢一艮,qfy,CJK-E
𬑷,矢户,qqa,矢戶,qqa,CJK-E
𬑸,矢一犬,qfx,矢一犬,qfx,CJK-E
𬑹,石厂,ukc,石厂,ukc,CJK-E
𬑺,石寸,uah,石寸,uah,CJK-E
𬑻,石千,ucr,石千,ucr,CJK-E
𬑼,石丿厶,uwk,石丿厶,uwk,CJK-E
𬑽,二石,puu,二石,puu,CJK-E
𬑾,石一大,uft,石一大,uft,CJK-E
𬑿,石夊,ueu,石夊,ueu,CJK-E
𬒀,石七,uia,石七,uia,CJK-E
𬒁,石夭,uzm,石夭,uzm,CJK-E
𬒂,石方,uir,石方,uir,CJK-E
𬒃,石七八,uau,石七八,uau,CJK-E
𬒄,石车乚,ume,石车乚,ume,CJK-E
𬒅,石冂巳,uza,石冂巳,uza,CJK-E
𬒆,石业,uyy,石业,uyy,CJK-E
𬒇,石䒑二,uqp,石䒑二,uqp,CJK-E
𬒈,⺍冖石,iyu,⺍冖石,iyu,CJK-E
𬒉,石厂卩,ukx,石厂卩,ukx,CJK-E
𬒊,石人厶,urk,石人厶,urk,CJK-E
𬒋,石几木,uqf,石几木,uqf,CJK-E
𬒌,石羊,uug,石羊,uug,CJK-E
𬒍,石口贝,ulz,石口贝,ulz,CJK-E
𬒎,石〢土,uzg,石〢土,uzg,CJK-E
𬒏,石山巴,uja,石山巴,uja,CJK-E
𬒐,石𠂉母,uwr,石𠂉母,uwr,CJK-E
𬒑,石宀兀,uhy,石宀兀,uhy,CJK-E
𬒒,石車乚,uce,石車乚,uce,CJK-E
𬒓,石罒夕,ucu,石罒夕,ucu,CJK-E
𬒔,石止月,uth,石止月,uth,CJK-E
𬒕,石肀八,uxu,石肀八,uxu,CJK-E
𬒖,石一皿,ufc,石一皿,ufc,CJK-E
𬒗,石〢见,uzz,石〢见,uzz,CJK-E
𬒘,石亻言,ueu,石亻言,ueu,CJK-E
𬒙,石羊大,uut,石羊大,uut,CJK-E
𬒚,石冖車,uyc,石冖車,uyc,CJK-E
𬒛,石世巾,ugr,石世巾,ugr,CJK-E
𬒜,石卜見,ucm,石卜見,ucm,CJK-E
